,alt,rh,temp,pressure,att_bsc
0,2.99218487739563,88.03556060791016,1.399993896484375,1012.6799926757812,-
1,14.761472702026367,88.03559112548828,1.220001220703125,1011.1900024414062,-
2,17.984999656677246,-,-,-,2.200298691716503e-06
3,24.43625831604004,87.53385162353516,1.029998779296875,1009.969970703125,-
4,35.806663513183594,87.34651184082031,0.910003662109375,1008.4099731445312,-
5,47.984999656677246,-,-,-,2.37893719371375e-06
6,49.27166748046875,86.91111755371094,0.779998779296875,1006.97998046875,-
7,59.84423065185547,86.72525787353516,0.67999267578125,1005.5599975585938,-
8,70.6163101196289,85.98625946044922,0.67999267578125,1004.1500244140625,-
9,77.98499965667725,-,-,-,1.7363071574968024e-06
10,80.98946380615234,84.52926635742188,0.920013427734375,1002.760009765625,-
11,94.25517272949219,83.21784210205078,1.1300048828125,1001.3900146484375,-
12,104.22942352294922,81.35063934326172,1.279998779296875,1000.0900268554688,-
13,107.98499965667725,-,-,-,1.1646500097034472e-06
14,114.30345916748047,78.19445037841797,1.95001220703125,998.9000244140625,-
15,121.58470916748047,76.88382720947266,2.1300048828125,997.7899780273438,-
16,131.06033325195312,77.80962371826172,2.040008544921875,996.719970703125,-
17,137.98499965667725,-,-,-,8.46022853608186e-07
18,138.4413604736328,78.02926635742188,1.959991455078125,995.6099853515625,-
19,147.11907958984375,78.02926635742188,1.990020751953125,994.4400024414062,-
20,160.2853240966797,78.4153060913086,1.8900146484375,993.219970703125,-
21,167.98499965667725,-,-,-,6.95567549334927e-07
22,169.7610626220703,78.97048950195312,1.800018310546875,992.0599975585938,-
23,176.7432098388672,79.36173248291016,1.70001220703125,990.989990234375,-
24,185.7202606201172,79.75513458251953,1.6199951171875,990.010009765625,-
25,192.0042266845703,79.92440032958984,1.52001953125,989.0499877929688,-
26,197.98499965667725,-,-,-,6.291490467663518e-07
27,200.18336486816406,80.15071105957031,1.52001953125,988.0700073242188,-
28,207.56454467773438,80.43460845947266,1.490020751953125,987.030029296875,-
29,218.13763427734375,81.40827941894531,1.3699951171875,985.9000244140625,-
30,226.71583557128906,81.2354965209961,1.279998779296875,984.6699829101562,-
31,227.98499965667725,-,-,-,6.235830171991175e-07
32,238.0869598388672,81.9871597290039,1.160003662109375,983.3599853515625,-
33,251.3533172607422,82.6878890991211,1.040008544921875,982.0399780273438,-
34,257.98499965667725,-,-,-,6.387255473753909e-07
35,261.22833251953125,83.27693939208984,0.959991455078125,980.7899780273438,-
36,269.9063720703125,83.63261413574219,0.8800048828125,979.6300048828125,-
37,277.58697509765625,84.89090728759766,0.80999755859375,978.52001953125,-
38,287.98499965667725,-,-,-,6.774309020727005e-07
39,288.6590270996094,84.7701416015625,0.69000244140625,977.469970703125,-
40,296.638916015625,85.07234191894531,0.610015869140625,976.469970703125,-
41,302.7236022949219,85.49745178222656,0.510009765625,975.530029296875,-
42,310.80328369140625,85.86372375488281,0.44000244140625,974.6199951171875,-
43,317.0874938964844,86.1702880859375,0.399993896484375,973.719970703125,-
44,317.98499965667725,-,-,-,7.271614581215147e-07
45,326.06494140625,86.47805786132812,0.300018310546875,972.8400268554688,-
46,332.44891357421875,86.47804260253906,0.25,972.0,-
47,338.8329162597656,87.6589126586914,0.27001953125,971.1900024414062,-
48,344.6184387207031,87.90982055664062,0.3900146484375,970.3900146484375,-
49,347.98499965667725,-,-,-,7.775759948464599e-07
50,351.6009521484375,87.78427124023438,0.33001708984375,969.5700073242188,-
51,359.4812316894531,87.78425598144531,0.290008544921875,968.7100219726562,-
52,367.16204833984375,87.72154998779297,0.230010986328125,967.8599853515625,-
53,372.74810791015625,87.3464126586914,0.230010986328125,967.010009765625,-
54,377.98499965667725,-,-,-,8.173677447602323e-07
55,380.12969970703125,86.4163818359375,0.240020751953125,966.1500244140625,-
56,388.4090881347656,85.92488861083984,0.279998779296875,965.260009765625,-
57,394.6934509277344,86.04747009277344,0.279998779296875,964.3400268554688,-
58,403.9703674316406,85.74137115478516,0.260009765625,963.4000244140625,-
59,407.98499965667725,-,-,-,8.285998746575989e-07
60,411.0527648925781,85.13280487060547,0.209991455078125,962.469970703125,-
61,417.2374267578125,85.61927032470703,0.240020751953125,961.5700073242188,-
62,426.4146728515625,85.55828857421875,0.220001220703125,960.6599731445312,-
63,433.1978759765625,85.68025970458984,0.160003662109375,959.739990234375,-
64,437.98499965667725,-,-,-,7.743914290140238e-07
65,440.77911376953125,85.1328125,0.240020751953125,958.7899780273438,-
66,448.7593688964844,83.63247680664062,0.42999267578125,957.7899780273438,-
67,457.7372131347656,82.57054138183594,0.67999267578125,956.760009765625,-
68,467.98499965667725,-,-,-,6.45177461812883e-07
69,469.4084167480469,82.16166687011719,0.8699951171875,955.72998046875,-
70,474.9946594238281,81.12051391601562,1.110015869140625,954.72998046875,-
71,483.07476806640625,79.98091125488281,1.550018310546875,953.780029296875,-
72,492.252197265625,79.24967956542969,2.02001953125,952.8499755859375,-
73,497.98499965667725,-,-,-,4.462053313999548e-07
74,499.4345397949219,78.80341339111328,2.149993896484375,951.9600219726562,-
75,506.2178955078125,78.91471862792969,2.110015869140625,951.1099853515625,-
76,513.5000610351562,79.24967956542969,2.029998779296875,950.280029296875,-
77,520.283447265625,79.3056640625,1.990020751953125,949.489990234375,-
78,526.8673095703125,79.24968719482422,2.010009765625,948.739990234375,-
79,527.9849996566772,-,-,-,3.098373212570799e-07
80,531.75537109375,79.1937484741211,2.02001953125,948.02001953125,-
81,537.74072265625,79.41776275634766,1.959991455078125,947.25,-
82,544.2249145507812,79.81146240234375,1.990020751953125,946.4000244140625,-
83,554.9985961914062,80.15066528320312,1.92999267578125,945.469970703125,-
84,557.9849996566772,-,-,-,2.833422277657296e-07
85,562.1810913085938,80.03741455078125,1.959991455078125,944.530029296875,-
86,570.261474609375,80.4345703125,1.8699951171875,943.6099853515625,-
87,577.34423828125,80.89114379882812,1.82000732421875,942.7000122070312,-
88,585.5243530273438,81.177978515625,1.779998779296875,941.77001953125,-
89,587.9849996566772,-,-,-,3.111922192638675e-07
90,592.5073852539062,81.23548889160156,1.70001220703125,940.7899780273438,-
91,603.081787109375,81.75505065917969,1.649993896484375,939.760009765625,-
92,611.9602661132812,81.92906951904297,1.55999755859375,938.719970703125,-
93,617.9849996566772,-,-,-,3.607061032075489e-07
94,621.038330078125,82.27833557128906,1.459991455078125,937.719970703125,-
95,628.3207397460938,83.04077911376953,1.410003662109375,936.7899780273438,-
96,636.002197265625,83.0997543334961,1.3699951171875,935.9099731445312,-
97,642.3867797851562,83.39533996582031,1.33001708984375,935.030029296875,-
98,647.9849996566772,-,-,-,4.0698126560819876e-07
99,650.9661254882812,83.21784973144531,1.3900146484375,934.0800170898438,-
100,658.9468994140625,83.27696228027344,1.350006103515625,933.0499877929688,-
101,669.9205322265625,84.04975128173828,1.27001953125,931.9400024414062,-
102,677.9849996566772,-,-,-,4.551944240688081e-07
103,681.2932739257812,84.3490982055664,1.230010986328125,930.8400268554688,-
104,687.8775024414062,83.93033599853516,1.17999267578125,929.780029296875,-
105,697.1552734375,82.86412048339844,1.550018310546875,928.77001953125,-
106,705.6349487304688,82.39511108398438,1.610015869140625,927.75,-
107,707.9849996566772,-,-,-,4.90555543034464e-07
108,715.41162109375,83.21781921386719,1.6199951171875,926.719970703125,-
109,724.0909423828125,83.21782684326172,1.55999755859375,925.6699829101562,-
110,729.3782958984375,83.45458221435547,1.490020751953125,925.0,-
111,737.9849996566772,-,-,-,5.165879566563656e-07
112,742.7464599609375,83.69208526611328,1.410003662109375,923.4600219726562,-
113,752.9223022460938,83.51387786865234,1.529998779296875,922.260009765625,-
114,763.9960327148438,83.39530944824219,1.600006103515625,920.969970703125,-
115,767.9849996566772,-,-,-,5.517262616809605e-07
116,776.7657470703125,83.69207000732422,1.52001953125,919.6199951171875,-
117,788.837158203125,83.81111145019531,1.420013427734375,918.260009765625,-
118,797.9849996566772,-,-,-,5.951476886541811e-07
119,801.3077392578125,83.8707046508789,1.350006103515625,916.9199829101562,-
120,812.0823364257812,84.77018737792969,1.25,915.6099853515625,-
121,823.4555053710938,86.04759979248047,1.1300048828125,914.280029296875,-
122,827.9849996566772,-,-,-,6.415358748870933e-07
123,834.2301635742188,86.47816467285156,1.010009765625,912.9299926757812,-
124,847.3992919921875,86.97317504882812,0.8900146484375,911.5399780273438,-
125,857.9849996566772,-,-,-,6.794196069523393e-07
126,861.6658325195312,87.7843246459961,0.760009765625,910.1699829101562,-
127,871.3432006835938,87.90985870361328,0.660003662109375,908.8900146484375,-
128,881.419677734375,88.92141723632812,0.540008544921875,907.6500244140625,-
129,887.9849996566772,-,-,-,6.802823398928077e-07
130,892.39404296875,89.43204498291016,0.44000244140625,906.4199829101562,-
131,904.864990234375,89.88153076171875,0.339996337890625,905.1599731445312,-
132,915.14111328125,89.94593811035156,0.240020751953125,903.8900146484375,-
133,917.9849996566772,-,-,-,6.69110082600413e-07
134,926.0158081054688,90.59294891357422,0.1300048828125,902.5900268554688,-
135,936.9903564453125,91.77070617675781,0.02001953125,901.22998046875,-
136,947.9849996566772,-,-,-,6.237098787092879e-07
137,950.3594360351562,92.69853973388672,-0.1199951171875,899.8200073242188,-
138,965.5243530273438,93.36766815185547,-0.25,898.3699951171875,-
139,977.09765625,93.90684509277344,-0.3699951171875,896.9500122070312,-
140,977.9849996566772,-,-,-,5.447238634234124e-07
141,988.5712280273438,94.44949340820312,-0.489990234375,895.5,-
142,1001.6411743164062,95.33878326416016,-0.6199951171875,894.0,-
143,1007.9849996566772,-,-,-,4.789222676931933e-07
144,1018.8018188476562,96.51580810546875,-0.769989013671875,892.4600219726562,-
145,1032.3707275390625,97.1454849243164,-0.8699951171875,890.969970703125,-
146,1037.9849996566772,-,-,-,4.4937447180607755e-07
147,1043.1461181640625,97.35639190673828,-0.989990234375,889.6199951171875,-
148,1054.0213623046875,98.20514678955078,-1.089996337890625,888.3800048828125,-
149,1064.2978515625,98.91874694824219,-1.160003662109375,887.1799926757812,-
150,1067.9849996566772,-,-,-,4.2806512172240796e-07
151,1073.8760986328125,98.91874694824219,-1.220001220703125,885.989990234375,-
152,1086.5472412109375,98.56121826171875,-1.29998779296875,884.7999877929688,-
153,1095.926025390625,98.20512390136719,-1.3800048828125,883.6300048828125,-
154,1097.9849996566772,-,-,-,4.1327457969159937e-07
155,1106.2027587890625,98.99040985107422,-1.449981689453125,882.469970703125,-
156,1116.9783935546875,99.56591796875,-1.529998779296875,881.2999877929688,-
157,1127.3548583984375,99.71038055419922,-1.600006103515625,880.0800170898438,-
158,1127.9849996566772,-,-,-,3.652489539461223e-07
159,1139.327880859375,100.0,-1.67999267578125,878.8400268554688,-
160,1151.8995361328125,99.85507202148438,-1.75,877.6300048828125,-
161,1157.9849996566772,-,-,-,3.414898729144201e-07
162,1160.580078125,98.134033203125,-1.790008544921875,876.5,-
163,1169.5599365234375,98.13402557373047,-1.839996337890625,875.4299926757812,-
164,1179.6373291015625,97.85040283203125,-1.889984130859375,874.3800048828125,-
165,1187.9849996566772,-,-,-,2.987812532654904e-07
166,1190.6126708984375,97.77963256835938,-1.959991455078125,873.3599853515625,-
167,1197.9962158203125,97.99208068847656,-2.019989013671875,872.3599853515625,-
168,1205.8785400390625,98.3473129272461,-2.079986572265625,871.3699951171875,-
169,1216.7542724609375,98.99036407470703,-2.19000244140625,870.3400268554688,-
170,1217.9849996566772,-,-,-,2.581686680760636e-07
171,1225.933837890625,99.56590270996094,-2.259979248046875,869.280029296875,-
172,1234.4150390625,100.0,-2.350006103515625,868.1699829101562,-
173,1247.4859619140625,100.0,-2.44000244140625,866.97998046875,-
174,1247.9849996566772,-,-,-,2.26907223725414e-07
175,1256.5657958984375,99.78268432617188,-2.5,865.719970703125,-
176,1270.6346435546875,98.8470230102539,-2.579986572265625,864.4000244140625,-
177,1277.9849996566772,-,-,-,2.3246076802590675e-07
178,1284.5040283203125,97.56755065917969,-2.6099853515625,863.1199951171875,-
179,1295.2801513671875,96.09806060791016,-2.639984130859375,861.969970703125,-
180,1302.0653076171875,95.61370086669922,-2.67999267578125,860.9299926757812,-
181,1307.9849996566772,-,-,-,2.0856956649947763e-07
182,1310.845947265625,96.0980224609375,-2.739990234375,859.9000244140625,-
183,1322.4205322265625,96.37599182128906,-2.829986572265625,858.8200073242188,-
184,1332.997314453125,94.85797882080078,-2.850006103515625,857.7100219726562,-
185,1337.9849996566772,-,-,-,1.9527080286361266e-07
186,1343.2747802734375,94.44857025146484,-2.910003662109375,856.6099853515625,-
187,1350.858154296875,94.92632293701172,-2.989990234375,855.5,-
188,1363.031494140625,95.47561645507812,-3.100006103515625,854.3499755859375,-
189,1367.9849996566772,-,-,-,1.9192613218923266e-07
190,1374.107421875,95.200439453125,-3.209991455078125,853.1799926757812,-
191,1385.5823974609375,93.97319793701172,-3.279998779296875,852.0399780273438,-
192,1395.9598388671875,92.36419677734375,-3.290008544921875,850.9600219726562,-
193,1397.9849996566772,-,-,-,1.9237876403640584e-07
194,1404.2418212890625,91.57117462158203,-3.329986572265625,850.0,-
195,1412.723388671875,91.11203002929688,-3.389984130859375,848.9600219726562,-
196,1422.60205078125,91.37394714355469,-3.47998046875,847.989990234375,-
197,1427.9849996566772,-,-,-,1.9467923565588363e-07
198,1432.08154296875,89.36495971679688,-3.5,847.030029296875,-
199,1439.6651611328125,88.60050201416016,-3.519989013671875,846.0999755859375,-
200,1448.1468505859375,88.72728729248047,-3.589996337890625,845.1799926757812,-
201,1456.9278564453125,87.7176742553711,-3.6199951171875,844.22998046875,-
202,1457.9849996566772,-,-,-,1.8637681490224315e-07
203,1466.7069091796875,89.30062103271484,-3.739990234375,843.260009765625,-
204,1474.5899658203125,88.72693634033203,-3.80999755859375,842.27001953125,-
205,1485.6661376953125,87.21729278564453,-3.829986572265625,841.2899780273438,-
206,1487.9849996566772,-,-,-,1.72175816158205e-07
207,1494.3475341796875,86.65851593017578,-3.8599853515625,840.3300170898438,-
208,1502.0311279296875,86.65840911865234,-3.910003662109375,839.3699951171875,-
209,1510.11376953125,87.46659088134766,-3.989990234375,838.3499755859375,-
210,1517.9849996566772,-,-,-,1.9333423781151274e-07
211,1522.587158203125,87.6541519165039,-4.079986572265625,837.25,-
212,1534.062744140625,87.65397644042969,-4.16998291015625,836.0900268554688,-
213,1544.739990234375,87.9048080444336,-4.259979248046875,834.9299926757812,-
214,1547.9849996566772,-,-,-,1.9367901969262357e-07
215,1555.81640625,88.15650939941406,-4.32000732421875,833.8099975585938,-
216,1565.7952880859375,88.3457260131836,-4.410003662109375,832.75,-
217,1574.7762451171875,88.91644287109375,-4.509979248046875,831.719970703125,-
218,1577.9849996566772,-,-,-,1.921818507496833e-07
219,1583.7572021484375,89.29920959472656,-4.579986572265625,830.6900024414062,-
220,1595.332763671875,89.94125366210938,-4.69000244140625,829.6599731445312,-
221,1604.1142578125,90.00560760498047,-4.779998779296875,828.6400146484375,-
222,1607.9849996566772,-,-,-,1.853368891143418e-07
223,1614.392578125,90.32874298095703,-4.8800048828125,827.6900024414062,-
224,1622.974609375,90.71831512451172,-4.949981689453125,826.8099975585938,-
225,1629.6605224609375,91.30622863769531,-5.040008544921875,825.97998046875,-
226,1635.1490478515625,91.04428100585938,-5.079986572265625,825.1199951171875,-
227,1637.9849996566772,-,-,-,2.1496397085406537e-07
228,1644.928466796875,90.45806884765625,-5.089996337890625,824.1699829101562,-
229,1657.3026123046875,90.84820556640625,-5.199981689453125,823.1400146484375,-
230,1665.4854736328125,91.0439224243164,-5.290008544921875,822.0700073242188,-
231,1667.9849996566772,-,-,-,2.1659247087625801e-07
232,1677.7598876953125,92.03018951416016,-5.399993896484375,821.010009765625,-
233,1686.641357421875,92.0300521850586,-5.489990234375,819.969970703125,-
234,1695.52294921875,92.42782592773438,-5.579986572265625,818.969970703125,-
235,1697.9849996566772,-,-,-,2.332399171321762e-07
236,1706.7994384765625,93.02816772460938,-5.66998291015625,818.0,-
237,1715.581298828125,93.36353302001953,-5.75,817.030029296875,-
238,1722.3671875,93.70024108886719,-5.839996337890625,816.0499877929688,-
239,1727.9849996566772,-,-,-,2.4555689397205076e-07
240,1733.045166015625,94.51404571533203,-5.92999267578125,814.989990234375,-
241,1745.718994140625,94.99234771728516,-6.040008544921875,813.8800048828125,-
242,1756.297119140625,95.40447998046875,-6.139984130859375,812.760009765625,-
243,1757.9849996566772,-,-,-,3.6090578248865036e-07
244,1766.3763427734375,96.16531372070312,-6.25,811.6699829101562,-
245,1776.555419921875,96.7928695678711,-6.329986572265625,810.6199951171875,-
246,1786.33544921875,96.3739013671875,-6.389984130859375,809.5700073242188,-
247,1787.9849996566772,-,-,-,1.2648785206301808e-06
248,1797.0135498046875,95.88764190673828,-6.459991455078125,808.510009765625,-
249,1807.0928955078125,95.6109848022461,-6.509979248046875,807.47998046875,-
250,1817.2720947265625,96.51315307617188,-6.6099853515625,806.52001953125,-
251,1817.9849996566772,-,-,-,3.523564184680145e-06
252,1824.9564208984375,97.70728302001953,-6.720001220703125,805.6300048828125,-
253,1832.0419921875,97.99061584472656,-6.79998779296875,804.760009765625,-
254,1840.62451171875,97.77796936035156,-6.850006103515625,803.8499755859375,-
255,1847.9849996566772,-,-,-,1.1736408295852286e-05
256,1850.9036865234375,98.63151550292969,-6.94000244140625,802.8800048828125,-
257,1861.3824462890625,99.06138610839844,-7.029998779296875,801.8699951171875,-
258,1870.66357421875,98.13252258300781,-7.089996337890625,800.8400268554688,-
259,1877.9849996566772,-,-,-,3.650850617298171e-05
260,1880.843017578125,97.07279205322266,-7.04998779296875,799.8200073242188,-
