Time;Size1;Count1 (TC);Size2;Count2 (TC);Size3;Count3 (TC);Size4;Count4 (TC);Size5;Count5 (TC);Size6;Count6 (TC);AT (C);RH (%);Location;Seconds;A1Size;A2Size;Status;
2023-02-01 11:23:56;0,3;366;0,5;292;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:23:57;0,3;391;0,5;317;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:23:58;0,3;392;0,5;334;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:23:59;0,3;398;0,5;298;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:00;0,3;374;0,5;309;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:01;0,3;401;0,5;347;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:02;0,3;398;0,5;331;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:03;0,3;360;0,5;289;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:04;0,3;359;0,5;274;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:05;0,3;353;0,5;286;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:06;0,3;343;0,5;272;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:07;0,3;356;0,5;286;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:08;0,3;329;0,5;258;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:09;0,3;340;0,5;275;1;1;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:10;0,3;345;0,5;265;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:11;0,3;349;0,5;253;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:12;0,3;326;0,5;248;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:13;0,3;322;0,5;229;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:14;0,3;326;0,5;233;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:15;0,3;303;0,5;216;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:16;0,3;330;0,5;245;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:17;0,3;292;0,5;222;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:18;0,3;268;0,5;221;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:19;0,3;286;0,5;236;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:20;0,3;268;0,5;213;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:21;0,3;301;0,5;240;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:22;0,3;239;0,5;187;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:23;0,3;266;0,5;204;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:24;0,3;278;0,5;218;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:25;0,3;259;0,5;210;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:26;0,3;289;0,5;242;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:27;0,3;267;0,5;206;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:28;0,3;250;0,5;195;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:29;0,3;248;0,5;203;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:30;0,3;246;0,5;191;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:31;0,3;253;0,5;191;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:32;0,3;232;0,5;173;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:33;0,3;241;0,5;206;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:34;0,3;214;0,5;165;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:35;0,3;243;0,5;189;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:36;0,3;204;0,5;153;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:37;0,3;250;0,5;216;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:38;0,3;226;0,5;183;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:39;0,3;219;0,5;181;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:40;0,3;230;0,5;183;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:41;0,3;207;0,5;161;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:42;0,3;190;0,5;141;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:43;0,3;212;0,5;166;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:44;0,3;213;0,5;175;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:45;0,3;217;0,5;172;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:46;0,3;202;0,5;166;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:47;0,3;227;0,5;167;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:48;0,3;193;0,5;155;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:49;0,3;192;0,5;156;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:50;0,3;184;0,5;140;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:51;0,3;208;0,5;162;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:52;0,3;192;0,5;157;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:53;0,3;224;0,5;192;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:54;0,3;185;0,5;146;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:55;0,3;168;0,5;148;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:56;0,3;205;0,5;164;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:57;0,3;183;0,5;151;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:58;0,3;191;0,5;153;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:24:59;0,3;183;0,5;156;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:00;0,3;179;0,5;156;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:01;0,3;166;0,5;136;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:02;0,3;200;0,5;173;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:03;0,3;157;0,5;129;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:04;0,3;162;0,5;143;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:05;0,3;160;0,5;128;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:06;0,3;150;0,5;112;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:07;0,3;138;0,5;99;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:08;0,3;177;0,5;130;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:09;0,3;151;0,5;127;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:10;0,3;158;0,5;132;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:11;0,3;149;0,5;130;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:12;0,3;140;0,5;111;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:13;0,3;170;0,5;126;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:14;0,3;145;0,5;111;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:15;0,3;151;0,5;119;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:16;0,3;157;0,5;126;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:17;0,3;125;0,5;94;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:18;0,3;154;0,5;127;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:19;0,3;146;0,5;108;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:20;0,3;144;0,5;114;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:21;0,3;141;0,5;116;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:22;0,3;124;0,5;98;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:23;0,3;134;0,5;111;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:24;0,3;132;0,5;104;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:25;0,3;127;0,5;105;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:26;0,3;126;0,5;103;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:27;0,3;130;0,5;112;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:28;0,3;127;0,5;103;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:29;0,3;131;0,5;102;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:30;0,3;102;0,5;74;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:31;0,3;138;0,5;111;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:32;0,3;112;0,5;94;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:33;0,3;110;0,5;90;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:34;0,3;101;0,5;78;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:35;0,3;123;0,5;99;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:36;0,3;128;0,5;108;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:37;0,3;122;0,5;108;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:38;0,3;118;0,5;96;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:39;0,3;129;0,5;99;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:40;0,3;111;0,5;85;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:41;0,3;99;0,5;78;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:42;0,3;95;0,5;74;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:43;0,3;94;0,5;73;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:44;0,3;98;0,5;78;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:45;0,3;97;0,5;78;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:46;0,3;104;0,5;84;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:47;0,3;108;0,5;81;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:48;0,3;102;0,5;70;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:49;0,3;84;0,5;52;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:50;0,3;99;0,5;72;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:51;0,3;87;0,5;69;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:52;0,3;78;0,5;65;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:53;0,3;78;0,5;62;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:54;0,3;101;0,5;88;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:55;0,3;86;0,5;66;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:56;0,3;99;0,5;74;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:57;0,3;77;0,5;54;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:58;0,3;84;0,5;65;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:25:59;0,3;97;0,5;75;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:00;0,3;100;0,5;82;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:01;0,3;70;0,5;59;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:02;0,3;81;0,5;72;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:03;0,3;93;0,5;76;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:04;0,3;86;0,5;66;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:05;0,3;82;0,5;66;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:06;0,3;73;0,5;52;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:07;0,3;84;0,5;69;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:08;0,3;76;0,5;62;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:09;0,3;83;0,5;70;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:10;0,3;80;0,5;61;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:11;0,3;73;0,5;61;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:12;0,3;78;0,5;50;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:13;0,3;77;0,5;62;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:14;0,3;71;0,5;62;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:15;0,3;78;0,5;59;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:16;0,3;61;0,5;51;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:17;0,3;69;0,5;59;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:18;0,3;58;0,5;46;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:19;0,3;74;0,5;58;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:20;0,3;76;0,5;68;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:21;0,3;68;0,5;56;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:22;0,3;67;0,5;55;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:23;0,3;74;0,5;58;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:24;0,3;55;0,5;51;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:25;0,3;58;0,5;48;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:26;0,3;55;0,5;44;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:27;0,3;59;0,5;41;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:28;0,3;61;0,5;42;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:29;0,3;59;0,5;47;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:30;0,3;59;0,5;45;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:31;0,3;74;0,5;66;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:32;0,3;62;0,5;50;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:33;0,3;59;0,5;44;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:34;0,3;70;0,5;53;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:35;0,3;52;0,5;42;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:36;0,3;50;0,5;39;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:37;0,3;51;0,5;41;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:38;0,3;47;0,5;42;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:39;0,3;43;0,5;34;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:40;0,3;57;0,5;46;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:41;0,3;71;0,5;58;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:42;0,3;49;0,5;43;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:43;0,3;40;0,5;31;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:44;0,3;56;0,5;40;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:45;0,3;42;0,5;30;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:46;0,3;44;0,5;41;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:47;0,3;53;0,5;39;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:48;0,3;44;0,5;33;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:49;0,3;38;0,5;30;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:50;0,3;37;0,5;30;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:51;0,3;37;0,5;25;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:52;0,3;50;0,5;36;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:53;0,3;45;0,5;35;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:54;0,3;34;0,5;31;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:55;0,3;44;0,5;31;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:56;0,3;41;0,5;34;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:57;0,3;49;0,5;36;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:58;0,3;42;0,5;32;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:26:59;0,3;51;0,5;36;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:00;0,3;34;0,5;29;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:01;0,3;40;0,5;28;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:02;0,3;49;0,5;39;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:03;0,3;41;0,5;38;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:04;0,3;39;0,5;31;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:05;0,3;42;0,5;32;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:06;0,3;53;0,5;42;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:07;0,3;34;0,5;22;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:08;0,3;39;0,5;29;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:09;0,3;41;0,5;35;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:10;0,3;49;0,5;39;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:11;0,3;39;0,5;28;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:12;0,3;32;0,5;26;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:13;0,3;37;0,5;30;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:14;0,3;26;0,5;21;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:15;0,3;44;0,5;35;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:16;0,3;45;0,5;39;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:17;0,3;35;0,5;31;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:18;0,3;31;0,5;26;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:19;0,3;31;0,5;25;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:20;0,3;41;0,5;32;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:21;0,3;37;0,5;25;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:22;0,3;43;0,5;37;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:23;0,3;39;0,5;28;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:24;0,3;31;0,5;19;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:25;0,3;22;0,5;19;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:26;0,3;36;0,5;29;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:27;0,3;38;0,5;29;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:28;0,3;27;0,5;21;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:29;0,3;22;0,5;16;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:30;0,3;41;0,5;37;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:31;0,3;28;0,5;22;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:32;0,3;39;0,5;33;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:33;0,3;25;0,5;22;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:34;0,3;27;0,5;21;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:35;0,3;31;0,5;29;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:36;0,3;29;0,5;22;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:37;0,3;34;0,5;26;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:38;0,3;31;0,5;23;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:39;0,3;16;0,5;13;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:40;0,3;31;0,5;23;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:41;0,3;20;0,5;15;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:42;0,3;33;0,5;28;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:43;0,3;34;0,5;27;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:44;0,3;27;0,5;19;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:45;0,3;23;0,5;20;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:46;0,3;23;0,5;21;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:47;0,3;27;0,5;21;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:48;0,3;41;0,5;26;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:49;0,3;26;0,5;16;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:50;0,3;24;0,5;17;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:51;0,3;22;0,5;14;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:52;0,3;29;0,5;18;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:53;0,3;25;0,5;21;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:54;0,3;25;0,5;19;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:55;0,3;25;0,5;20;1;1;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:56;0,3;22;0,5;17;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:57;0,3;35;0,5;27;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:58;0,3;27;0,5;22;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:27:59;0,3;21;0,5;16;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:28:00;0,3;19;0,5;14;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:28:01;0,3;26;0,5;16;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:28:02;0,3;19;0,5;14;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:28:03;0,3;20;0,5;14;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
