,alt,rh,temp,att_bsc
0,164.57418823242188,46.4304313659668,18.87353515625,-
1,167.8138191492509,-,-,-2.289881145912337e-06
2,173.02899169921875,46.78261184692383,18.583740234375,-
3,180.67596435546875,47.23408889770508,18.47308349609375,-
4,187.53634643554688,47.41523361206055,18.50146484375,-
5,193.7416229248047,47.317230224609375,18.53399658203125,-
6,197.69966075729837,-,-,-3.463321839896264e-07
7,199.66282653808594,47.191890716552734,18.468841552734375,-
8,205.38430786132812,47.11212158203125,18.41265869140625,-
9,210.98036193847656,47.0242805480957,18.353973388671875,-
10,216.96109008789062,47.014915466308594,18.2139892578125,-
11,223.58193969726562,47.23186111450195,18.05328369140625,-
12,227.58550236534586,-,-,3.816537082397491e-07
13,230.76319885253906,47.565155029296875,17.94189453125,-
14,238.31884765625,47.916534423828125,18.00311279296875,-
15,246.16473388671875,48.04990768432617,17.990325927734375,-
16,254.46029663085938,48.14215850830078,17.884857177734375,-
17,257.47134397339335,-,-,4.776719558582729e-07
18,263.2791748046875,48.14640426635742,17.744232177734375,-
19,272.0819396972656,48.09980010986328,17.620391845703125,-
20,280.6020812988281,48.13268280029297,17.2930908203125,-
21,287.35718558144083,-,-,5.798771990862883e-07
22,289.1607666015625,48.907596588134766,16.985565185546875,-
23,298.1874694824219,49.85212326049805,16.912567138671875,-
24,307.4607238769531,50.22872543334961,16.993072509765625,-
25,316.7828674316406,50.102333068847656,17.0906982421875,-
26,317.2430271894883,-,-,3.558765602211022e-07
27,326.0862731933594,49.830421447753906,17.176849365234375,-
28,335.5960693359375,49.50376510620117,17.1575927734375,-
29,345.61627197265625,49.381591796875,16.9443359375,-
30,347.1288687975358,-,-,3.1420015830471813e-07
31,356.15924072265625,49.881324768066406,16.766998291015625,-
32,366.6606140136719,50.383949279785156,16.719207763671875,-
33,376.61041259765625,50.72453308105469,16.681396484375,-
34,377.0147104055833,-,-,3.704889754267074e-07
35,386.0513916015625,50.98816680908204,16.557891845703125,-
36,394.86505126953125,51.32102584838867,16.46240234375,-
37,402.9427795410156,51.64925003051758,16.35888671875,-
38,406.9005520136308,-,-,3.108830437748698e-07
39,410.28643798828125,51.9933967590332,16.168914794921875,-
40,417.7861022949219,52.37916564941406,15.926666259765625,-
41,425.58245849609375,52.70458221435547,15.491424560546875,-
42,433.3333435058594,53.39445877075195,15.22869873046875,-
43,436.78639362167826,-,-,2.8686032445929025e-07
44,441.1373596191406,54.0681266784668,15.25286865234375,-
45,449.0268249511719,54.06023406982422,15.174163818359375,-
46,456.919677734375,53.93265914916993,14.9976806640625,-
47,464.9363098144531,54.194847106933594,14.862030029296875,-
48,466.67223522972574,-,-,2.8555153889104936e-07
49,472.9219665527344,54.61256408691406,14.755706787109375,-
50,480.39605712890625,54.81821823120118,14.649932861328125,-
51,487.6376647949219,54.82652282714844,14.642425537109375,-
52,494.5723876953125,54.754440307617195,14.543365478515625,-
53,496.5580768377732,-,-,3.095524099057898e-07
54,501.042724609375,55.02872848510742,14.404266357421875,-
55,507.1632385253906,55.61497879028321,14.3031005859375,-
56,513.1577758789062,56.18696212768555,14.214996337890625,-
57,518.9946899414062,56.54330825805665,14.1221923828125,-
58,524.482177734375,56.71221542358399,14.067657470703125,-
59,526.4439184458207,-,-,3.113881779874979e-07
60,529.6309204101562,56.848751068115234,14.02899169921875,-
61,535.0166015625,57.18871307373047,14.0079345703125,-
62,541.3859252929688,57.62196731567383,13.940582275390625,-
63,548.7024536132812,57.84624481201172,13.8583984375,-
64,556.2679443359375,57.81441879272461,13.779754638671875,-
65,556.3297600538682,-,-,3.3451422574989264e-07
66,563.3092041015625,57.64953613281251,13.731414794921875,-
67,569.3369140625,57.40966796875,13.71173095703125,-
68,574.0497436523438,57.016307830810554,13.697174072265625,-
69,577.8320922851562,56.56179428100586,13.672607421875,-
70,581.541748046875,56.02685928344727,13.619964599609375,-
71,585.8120727539062,54.96308135986329,13.536468505859375,-
72,586.2156016619157,-,-,3.508329380614347e-07
73,590.6137084960938,52.888301849365234,13.4256591796875,-
74,595.8268432617188,51.779621124267585,13.326141357421875,-
75,601.1449584960938,51.86275863647462,13.25665283203125,-
76,606.2536010742188,52.16486358642578,13.205413818359375,-
77,611.1620483398438,52.40765380859374,13.15985107421875,-
78,616.0669555664062,52.63516616821289,13.11663818359375,-
79,616.1014432699632,-,-,3.4692459317168783e-07
80,620.9837036132812,52.88949966430664,13.0693359375,-
81,625.8748779296875,52.7458724975586,13.015838623046875,-
82,630.6024780273438,52.54153442382813,12.968292236328125,-
83,635.0906372070312,52.56055068969727,12.93157958984375,-
84,639.3887939453125,52.56892013549804,12.899322509765625,-
85,643.9004516601562,52.587711334228516,12.862579345703125,-
86,645.9872848780107,-,-,3.8072811656089266e-07
87,648.9208984375,52.78459548950195,12.8123779296875,-
88,654.3522338867188,52.99245834350585,12.751953125,-
89,659.6882934570312,53.1190185546875,12.697357177734375,-
90,664.50732421875,53.160980224609375,12.654327392578125,-
91,668.6025390625,53.17597198486328,12.6182861328125,-
92,672.1199951171875,53.18231964111328,12.588043212890625,-
93,675.4393310546875,53.218372344970696,12.559783935546875,-
94,675.8731264860581,-,-,3.8637517438369154e-07
95,678.7684326171875,53.26515579223633,12.5272216796875,-
96,682.4249877929688,53.25802230834961,12.494232177734375,-
97,686.5432739257812,53.18227767944336,12.467559814453125,-
98,690.5463256835938,53.13682174682617,12.442626953125,-
99,694.2115478515625,53.37853240966797,12.41033935546875,-
100,697.9038696289062,53.880401611328125,12.36688232421875,-
101,701.722412109375,54.31200790405274,12.318695068359375,-
102,705.4559936523438,54.29777908325195,12.27703857421875,-
103,705.7589680941056,-,-,3.947794378923542e-07
104,709.1618041992188,54.066673278808594,12.244873046875,-
105,712.8421020507812,54.19903564453124,12.215667724609375,-
106,716.66748046875,54.605224609375,12.1820068359375,-
107,721.0093383789062,54.949851989746094,12.13818359375,-
108,726.1720581054688,55.27869415283203,12.08404541015625,-
109,731.8165893554688,55.35205841064453,12.030731201171875,-
110,735.6448097021531,-,-,4.1912415565256905e-07
111,737.2122192382812,55.00550842285157,11.9903564453125,-
112,741.7434692382812,54.56303787231446,11.961029052734375,-
113,745.3709106445312,54.5378532409668,11.932403564453125,-
114,748.5651245117188,54.869182586669915,11.900604248046875,-
115,752.0823974609375,55.398868560791016,11.8634033203125,-
116,756.1839599609375,56.50735473632813,11.812408447265625,-
117,760.4783325195312,58.02239990234375,11.748016357421875,-
118,764.6654052734375,58.01468276977539,11.697357177734375,-
119,765.5306513102006,-,-,4.0290913636646657e-07
120,768.87841796875,56.56553268432617,11.6734619140625,-
121,773.2279052734375,56.181121826171875,11.653656005859375,-
122,777.7997436523438,56.709136962890625,11.6219482421875,-
123,782.3414916992188,56.96961975097656,11.58056640625,-
124,786.5018310546875,57.062721252441406,11.542755126953125,-
125,790.3189697265625,57.2228012084961,11.513580322265625,-
126,793.8740234375,57.5722541809082,11.4832763671875,-
127,795.4164929182481,-,-,4.2887763237447395e-07
128,797.5501708984375,57.92317581176758,11.444000244140625,-
129,801.7099609375,58.076988220214844,11.393585205078125,-
130,806.19970703125,58.06161880493165,11.342132568359375,-
131,810.54931640625,57.86278915405274,11.2984619140625,-
132,815.023193359375,57.57532501220703,11.259735107421875,-
133,819.5416870117188,57.225860595703125,11.22967529296875,-
134,823.4959106445312,57.284015655517585,11.2105712890625,-
135,825.3023345262956,-,-,4.067383526708221e-07
136,826.9761962890625,58.00824737548829,11.189666748046875,-
137,830.4532470703125,59.03554153442383,11.15576171875,-
138,834.1627197265625,59.89286422729493,11.1129150390625,-
139,838.1554565429688,60.456443786621094,11.0654296875,-
140,842.5694580078125,61.0626106262207,11.0146484375,-
141,847.305908203125,61.498355865478516,10.963409423828125,-
142,852.3345336914062,61.30142593383789,10.9150390625,-
143,855.188176134343,-,-,4.208160813790562e-07
144,857.1915283203125,61.50743484497071,10.867706298828125,-
145,861.6577758789062,62.45132827758789,10.820709228515625,-
146,865.9262084960938,62.669425964355476,10.775970458984375,-
147,870.0760498046875,61.97589874267578,10.73236083984375,-
148,874.0731811523438,61.47090148925781,10.690185546875,-
149,878.5514526367188,61.83440017700196,10.6436767578125,-
150,883.76611328125,62.54922103881836,10.592498779296875,-
151,885.0740177423905,-,-,4.2737206771412107e-07
152,889.2127075195312,63.91949081420899,10.535308837890625,-
153,894.6005249023438,64.74748229980469,10.47821044921875,-
154,899.6660766601562,64.5794906616211,10.429962158203125,-
155,904.4014282226562,64.4534683227539,10.38800048828125,-
156,908.7233276367188,64.50627136230469,10.347808837890625,-
157,912.451904296875,64.84736633300781,10.308319091796875,-
158,914.959859350438,-,-,4.337711671336323e-07
159,915.8237915039062,65.33159637451172,10.272613525390625,-
160,918.9552001953125,65.49748229980469,10.242767333984375,-
161,922.0774536132812,65.25576782226562,10.211700439453125,-
162,925.5116577148438,64.80890655517578,10.17291259765625,-
163,929.4296875,64.60489654541016,10.12841796875,-
164,933.8704833984375,64.52918243408203,10.080108642578125,-
165,938.8240966796875,64.68627166748047,10.026885986328125,-
166,943.9236450195312,65.36685180664062,9.97137451171875,-
167,944.8457009584855,-,-,4.176329770992722e-07
168,948.8428955078125,66.11219024658203,9.918060302734375,-
169,953.6286010742188,66.33971405029297,9.866943359375,-
170,958.2349243164062,65.9955825805664,9.8189697265625,-
171,962.8464965820312,65.39857482910156,9.774688720703125,-
172,967.6471557617188,65.2031021118164,9.729095458984375,-
173,972.7246704101562,65.73029327392578,9.680450439453125,-
174,974.731542566533,-,-,4.4701015716348283e-07
175,977.77099609375,66.42061614990234,9.632110595703125,-
176,982.5223388671875,67.1052474975586,9.583770751953125,-
177,986.8878173828125,67.49446105957031,9.535308837890625,-
178,991.2505493164062,67.35598754882812,9.4892578125,-
179,995.81982421875,66.83104705810547,9.4476318359375,-
180,1000.87890625,66.00850677490234,9.41192626953125,-
181,1004.6173841745805,-,-,4.304046189341252e-07
182,1005.8395385742188,64.92274475097656,9.382232666015625,-
183,1010.4216918945312,64.6025161743164,9.351287841796875,-
184,1014.848876953125,65.4463882446289,9.30926513671875,-
185,1019.14501953125,67.18272399902344,9.256927490234375,-
186,1023.2216186523438,69.01472473144531,9.2005615234375,-
187,1027.30322265625,69.95970153808594,9.14312744140625,-
188,1031.6602783203125,70.30162048339844,9.086700439453125,-
189,1034.5032257826279,-,-,4.226338838780807e-07
190,1036.375,70.3440170288086,9.03375244140625,-
191,1041.126220703125,70.26162719726562,8.98553466796875,-
192,1045.901611328125,70.26810455322266,8.9395751953125,-
193,1050.73681640625,70.40284729003906,8.89532470703125,-
194,1055.2562255859375,70.60065460205078,8.8563232421875,-
195,1059.53564453125,70.7254409790039,8.81719970703125,-
196,1064.05029296875,70.9801025390625,8.771453857421875,-
197,1064.3890673906753,-,-,4.90125331719641e-07
198,1068.8626708984375,71.31350708007812,8.724853515625,-
199,1073.78564453125,71.39491271972656,8.681488037109375,-
200,1078.773193359375,71.4060287475586,8.6434326171875,-
201,1083.627197265625,71.57972717285156,8.612457275390625,-
202,1088.2576904296875,71.88334655761719,8.5770263671875,-
203,1093.110107421875,72.43545532226562,8.528564453125,-
204,1094.2749089987228,-,-,5.058909145669673e-07
205,1098.2476806640625,73.06904602050781,8.474639892578125,-
206,1103.3118896484375,73.61993408203125,8.419189453125,-
207,1108.3609619140625,73.85015106201172,8.3641357421875,-
208,1113.5345458984375,73.68524932861328,8.315643310546875,-
209,1118.6990966796875,73.32694244384766,8.275421142578125,-
210,1124.0555419921875,72.97882080078125,8.237823486328125,-
211,1124.1607506067703,-,-,5.035627137925347e-07
212,1129.6611328125,72.41682434082031,8.20355224609375,-
213,1135.2120361328125,72.52603149414062,8.16375732421875,-
214,1140.3037109375,73.41404724121094,8.11346435546875,-
215,1144.9007568359375,74.15204620361328,8.05963134765625,-
216,1149.16748046875,74.79718017578125,8.0048828125,-
217,1153.4111328125,75.42630767822266,7.95343017578125,-
218,1154.0465922148178,-,-,5.058014993442764e-07
219,1158.01025390625,75.83808135986328,7.9068603515625,-
220,1162.912109375,76.00521850585938,7.863189697265625,-
221,1167.8447265625,75.89766693115234,7.821014404296875,-
222,1172.6932373046875,75.71092987060547,7.778167724609375,-
223,1177.55517578125,75.81082916259766,7.73260498046875,-
224,1182.2108154296875,76.09320068359375,7.68963623046875,-
225,1183.9324338228653,-,-,5.276711616629872e-07
226,1186.8489990234375,76.35038757324219,7.65032958984375,-
227,1191.5418701171875,76.5882339477539,7.60870361328125,-
228,1196.271484375,76.72943115234375,7.5672607421875,-
229,1200.8302001953125,76.59422302246094,7.532806396484375,-
230,1205.309814453125,76.29429626464844,7.500274658203125,-
231,1209.919921875,76.09888458251953,7.46405029296875,-
232,1213.8182754309128,-,-,5.171051546023051e-07
233,1214.71826171875,76.23556518554688,7.420257568359375,-
234,1219.6427001953125,76.50135803222656,7.371307373046875,-
235,1224.4215087890625,76.63563537597656,7.32904052734375,-
236,1228.7540283203125,76.93008422851562,7.293792724609375,-
237,1232.7469482421875,77.57295227050781,7.24658203125,-
238,1236.80224609375,78.16781616210938,7.19146728515625,-
239,1241.08447265625,78.33338165283203,7.147369384765625,-
240,1243.7041170389602,-,-,5.01552751585847e-07
241,1245.5478515625,78.61698150634766,7.106475830078125,-
242,1250.0726318359375,79.52104949951172,7.056396484375,-
243,1254.1632080078125,80.04191589355469,7.00726318359375,-
244,1257.9259033203125,79.72335052490234,6.966552734375,-
245,1262.1751708984375,79.11771392822266,6.924591064453125,-
246,1267.381103515625,78.52800750732422,6.877899169921875,-
247,1272.84375,78.48112487792969,6.82769775390625,-
248,1273.5899586470077,-,-,5.444788545607962e-07
249,1278.28857421875,78.83507537841797,6.777435302734375,-
250,1283.5120849609375,79.01367950439453,6.732757568359375,-
251,1288.457275390625,79.04121398925781,6.69140625,-
252,1293.4281005859375,79.32772064208984,6.64385986328125,-
253,1298.3524169921875,79.90182495117188,6.592010498046875,-
254,1303.1182861328125,80.69612121582031,6.53997802734375,-
255,1303.4758002550552,-,-,6.459609888529182e-07
256,1308.1951904296875,81.46202087402344,6.484527587890625,-
257,1313.73388671875,81.6962661743164,6.42730712890625,-
258,1319.7672119140625,81.4525375366211,6.37225341796875,-
259,1325.98388671875,81.06665802001953,6.320343017578125,-
260,1331.61669921875,80.37027740478516,6.277984619140625,-
261,1333.3616418631027,-,-,6.422003049468345e-07
262,1336.171142578125,79.18584442138672,6.249542236328125,-
263,1340.4326171875,77.58386993408203,6.23089599609375,-
264,1345.187255859375,74.63945770263672,6.229248046875,-
265,1350.8416748046875,71.72789001464844,6.231475830078125,-
266,1357.077880859375,70.4748764038086,6.212432861328125,-
267,1363.2474834711502,-,-,7.416432275293196e-07
268,1363.44482421875,71.3508071899414,6.16448974609375,-
269,1369.4576416015625,73.36518096923828,6.0943603515625,-
270,1374.767578125,74.84192657470703,6.019744873046875,-
271,1379.2149658203125,74.12901306152344,5.978057861328125,-
272,1383.1898193359375,72.01905822753906,5.97265625,-
273,1387.1356201171875,71.99510192871094,5.959564208984375,-
274,1391.430419921875,75.63794708251953,5.889739990234375,-
275,1393.1333250791977,-,-,6.952240369671369e-07
276,1396.33740234375,81.5450668334961,5.75244140625,-
277,1401.6116943359375,84.44523620605469,5.62738037109375,-
278,1406.9486083984375,84.16625213623047,5.54779052734375,-
279,1412.524169921875,83.751708984375,5.48175048828125,-
280,1418.4163818359375,83.78573608398438,5.420654296875,-
281,1423.0191666872452,-,-,8.139830191291001e-07
282,1424.446533203125,83.34396362304688,5.374755859375,-
