,alt,rh,temp,att_bsc
0,159.26710510253906,57.840396881103516,24.04736328125,-
1,165.557861328125,57.709678649902344,24.029052734375,-
2,167.8138191492509,-,-,-2.427886724668068e-06
3,173.06163024902344,57.78004837036133,23.979827880859375,-
4,181.23733520507812,57.9503173828125,23.8946533203125,-
5,189.15200805664062,58.05030822753906,23.78460693359375,-
6,195.959228515625,58.10370635986328,23.70751953125,-
7,197.69966075729837,-,-,6.398759470381777e-09
8,202.31771850585938,58.08189010620117,23.626251220703125,-
9,208.78675842285156,58.06930160522461,23.512939453125,-
10,215.63536071777344,58.19454574584961,23.41900634765625,-
11,223.31422424316406,58.42637634277344,23.3565673828125,-
12,227.58550236534586,-,-,3.321620072484449e-07
13,231.37815856933594,58.54808044433594,23.279205322265625,-
14,239.02639770507812,58.564620971679695,23.194244384765625,-
15,245.87582397460938,58.67059707641602,23.12689208984375,-
16,252.25149536132812,58.86384582519531,23.06268310546875,-
17,257.47134397339335,-,-,4.844459036379145e-07
18,258.4823913574219,59.00334167480469,22.981201171875,-
19,264.6038513183594,59.108795166015625,22.881103515625,-
20,270.55169677734375,59.382511138916016,22.800628662109375,-
21,277.16900634765625,59.69837951660156,22.749603271484375,-
22,284.36077880859375,59.92977523803711,22.697235107421875,-
23,287.35718558144083,-,-,3.3280480894512507e-07
24,291.8714599609375,60.0766944885254,22.6341552734375,-
25,299.4473876953125,60.26634979248047,22.564910888671875,-
26,307.31048583984375,60.551700592041016,22.47821044921875,-
27,315.52508544921875,60.85711669921875,22.379974365234375,-
28,317.2430271894883,-,-,3.3581595012612e-07
29,324.0709533691406,61.083885192871094,22.300994873046875,-
30,332.5009765625,61.178802490234375,22.233245849609375,-
31,340.1659240722656,61.31230163574218,22.146820068359375,-
32,346.81451416015625,61.68946075439453,22.06524658203125,-
33,347.1288687975358,-,-,3.3181429299493163e-07
34,353.1101379394531,62.22618865966797,22.00146484375,-
35,359.8465576171875,62.588035583496094,21.927093505859375,-
36,366.8398742675781,62.72018432617188,21.8585205078125,-
37,373.47442626953125,62.88576126098633,21.80010986328125,-
38,377.0147104055833,-,-,3.1701434625601724e-07
39,380.2138366699219,63.143192291259766,21.74896240234375,-
40,387.6728820800781,63.36909866333008,21.680206298828125,-
41,395.62164306640625,63.54263305664063,21.596954345703125,-
42,403.85662841796875,63.6408576965332,21.507354736328125,-
43,406.9005520136308,-,-,2.7353901154630386e-07
44,412.0732116699219,63.72368621826172,21.434234619140625,-
45,419.5658264160156,63.94744110107422,21.367523193359375,-
46,426.7344055175781,64.29703521728516,21.30120849609375,-
47,434.2033996582031,64.57215118408203,21.229461669921875,-
48,436.78639362167826,-,-,2.704085495761507e-07
49,441.578369140625,64.73379516601562,21.156097412109375,-
50,448.46453857421875,64.90555572509766,21.08990478515625,-
51,454.94659423828125,65.09883117675781,21.030792236328125,-
52,461.1294250488281,65.35313415527344,20.971923828125,-
53,466.67223522972574,-,-,2.4560729702942617e-07
54,467.3446960449219,65.69910430908203,20.898223876953125,-
55,473.5587463378906,66.01243591308594,20.8045654296875,-
56,479.85992431640625,66.15805053710938,20.707763671875,-
57,486.2097473144531,66.24954986572266,20.63568115234375,-
58,492.19427490234375,66.44222259521484,20.601898193359375,-
59,496.5580768377732,-,-,2.8405837662292195e-07
60,497.90478515625,66.6131820678711,20.568267822265625,-
61,503.8662414550781,66.720703125,20.508880615234375,-
62,510.1002502441406,66.87980651855469,20.447265625,-
63,516.1632690429688,67.20673370361328,20.37823486328125,-
64,522.1014404296875,67.57365417480469,20.310699462890625,-
65,526.4439184458207,-,-,3.0420159744332646e-07
66,527.7156982421875,67.63886260986328,20.247314453125,-
67,532.7888793945312,67.48583221435547,20.17791748046875,-
68,537.5679931640625,67.55325317382812,20.126678466796875,-
69,542.5991821289062,67.87356567382812,20.07763671875,-
70,548.3062133789062,68.2825698852539,20.04266357421875,-
71,555.1036987304688,68.56192016601562,19.98583984375,-
72,556.3297600538682,-,-,3.024604417627331e-07
73,562.64892578125,68.75159454345703,19.90496826171875,-
74,570.3775634765625,68.997314453125,19.811248779296875,-
75,577.963134765625,69.27989959716797,19.732635498046875,-
76,585.5005493164062,69.54530334472656,19.661590576171875,-
77,586.2156016619157,-,-,3.30383003610762e-07
78,593.01025390625,69.78108215332031,19.594512939453125,-
79,600.138916015625,69.8879165649414,19.533966064453125,-
80,606.5977783203125,69.88745880126953,19.46630859375,-
81,612.281982421875,69.9644775390625,19.404571533203125,-
82,616.1014432699632,-,-,3.511815193987745e-07
83,617.443603515625,70.2092056274414,19.364837646484375,-
84,622.4163208007812,70.47008514404297,19.3204345703125,-
85,627.5477294921875,70.7706069946289,19.271392822265625,-
86,632.9342651367188,71.05569458007812,19.22003173828125,-
87,638.298828125,71.2997817993164,19.170166015625,-
88,643.6152954101562,71.60868072509766,19.126251220703125,-
89,645.9872848780107,-,-,3.503500094382286e-07
90,648.9840087890625,71.98748016357422,19.08380126953125,-
91,654.6397094726562,72.27427673339844,19.033966064453125,-
92,660.777587890625,72.38571166992188,18.973052978515625,-
93,667.6043090820312,72.34309387207031,18.900390625,-
94,675.1137084960938,72.26376342773438,18.81964111328125,-
95,675.8731264860581,-,-,3.7977854336961356e-07
96,683.235595703125,72.31878662109375,18.738800048828125,-
97,691.4550170898438,72.6107177734375,18.659027099609375,-
98,699.1277465820312,72.98133850097656,18.585540771484375,-
99,705.7589680941056,-,-,3.7163835477434066e-07
100,705.9349365234375,73.26173400878906,18.52203369140625,-
101,712.2001342773438,73.52899169921875,18.458648681640625,-
102,718.1471557617188,73.88595581054688,18.394287109375,-
103,724.1278076171875,74.2667236328125,18.330657958984375,-
104,730.2816162109375,74.66644287109375,18.26666259765625,-
105,735.6448097021531,-,-,3.7149359574088724e-07
106,736.5466918945312,75.01505279541016,18.206329345703125,-
107,742.9105834960938,75.21463012695312,18.150726318359375,-
108,749.2771606445312,75.34134674072266,18.095916748046875,-
109,754.9968872070312,75.48966979980469,18.041900634765625,-
110,760.406982421875,75.65026092529297,17.98876953125,-
111,765.5306513102006,-,-,3.9720205710293815e-07
112,765.7415161132812,75.81564331054688,17.935394287109375,-
113,770.7667846679688,75.95036315917969,17.883636474609375,-
114,775.3888549804688,76.10913848876953,17.833221435546875,-
115,780.0664672851562,76.43903350830078,17.78033447265625,-
116,785.0945434570312,76.80256652832031,17.725372314453125,-
117,790.3755493164062,77.00221252441406,17.670928955078125,-
118,795.4164929182481,-,-,3.793693242392622e-07
119,795.930419921875,77.0699462890625,17.617828369140625,-
120,801.6427001953125,77.2049789428711,17.561859130859375,-
121,807.3193359375,77.46958923339844,17.50299072265625,-
122,812.7503051757812,77.6704330444336,17.4471435546875,-
123,817.9317016601562,77.7018051147461,17.39605712890625,-
124,823.0574951171875,77.71971893310547,17.345458984375,-
125,825.3023345262956,-,-,3.6674942166184316e-07
126,828.3070678710938,77.83281707763672,17.294677734375,-
127,833.8641357421875,77.96733093261719,17.244720458984375,-
128,839.8623046875,78.18675994873047,17.193634033203125,-
129,845.7980346679688,78.42530822753906,17.14190673828125,-
130,851.1298217773438,78.50961303710938,17.0911865234375,-
131,855.188176134343,-,-,3.8841649803768834e-07
132,855.8916015625,78.775146484375,17.041046142578125,-
133,860.3086547851562,79.23204803466797,16.9921875,-
134,864.6808471679688,79.54878234863281,16.9471435546875,-
135,869.3556518554688,79.83509826660156,16.899139404296875,-
136,874.3961181640625,80.0667724609375,16.84869384765625,-
137,879.7256469726562,80.19781494140625,16.7998046875,-
138,885.0740177423905,-,-,4.217094114781316e-07
139,885.3922119140625,80.38720703125,16.749847412109375,-
140,891.481689453125,80.70000457763672,16.69329833984375,-
141,897.9105224609375,80.96442413330078,16.628204345703125,-
