,alt,rh,temp,att_bsc
0,2.99218487739563,73.23387145996094,8.800018310546875,-
1,9.57500171661377,73.95623016357422,8.610015869140625,-
2,17.984999656677246,-,-,0.6124678749614374
3,21.24457359313965,73.59562683105469,8.3800048828125,-
4,30.819637298583984,73.28824615478516,8.149993896484375,-
5,38.89862060546875,73.700439453125,8.010009765625,-
6,47.984999656677246,-,-,1.2390717611268527
7,49.96985626220703,74.7412109375,7.899993896484375,-
8,63.235435485839844,75.26793670654297,7.800018310546875,-
9,71.91295623779297,75.32128143310547,7.67999267578125,-
10,77.98499965667725,-,-,1.1785901403522079
11,84.18120574951172,75.00544738769531,7.510009765625,-
12,96.050537109375,75.16421508789062,7.33001708984375,-
13,107.72042083740234,74.95384216308594,7.25,-
14,107.98499965667725,-,-,1.098558436798022
15,116.09883117675781,73.49803161621094,7.100006103515625,-
16,125.5744400024414,73.447265625,6.920013427734375,-
17,135.54879760742188,73.6536636352539,6.790008544921875,-
18,137.98499965667725,-,-,1.0226470688466773
19,143.62803649902344,73.80884552001953,6.70001220703125,-
20,152.80450439453125,74.74598693847656,6.6400146484375,-
21,164.07562255859375,76.7682113647461,6.57000732421875,-
22,167.98499965667725,-,-,0.8868417988437065
23,173.05264282226562,77.91194915771484,6.529998779296875,-
24,183.0271453857422,76.93102264404297,6.3800048828125,-
25,193.50039672851562,76.66130065917969,6.240020751953125,-
26,197.98499965667725,-,-,0.7890644622211895
27,201.4800567626953,78.35362243652344,6.19000244140625,-
28,210.65667724609375,79.29931640625,6.17999267578125,-
29,219.3345947265625,79.69266510009766,6.089996337890625,-
30,227.98499965667725,-,-,0.6718625690408645
31,229.70822143554688,80.88529205322266,6.010009765625,-
32,239.6829071044922,81.34503173828125,5.910003662109375,-
33,249.15887451171875,81.86566162109375,5.82000732421875,-
34,257.98499965667725,-,-,0.5972647979618159
35,260.9290771484375,82.04019165039062,5.720001220703125,-
36,271.1033630371094,82.21513366699219,5.6199951171875,-
37,279.3824462890625,81.40367126464844,5.490020751953125,-
38,287.98499965667725,-,-,0.5343512026788276
39,288.6590270996094,81.63504028320312,5.33001708984375,-
40,297.1376647949219,82.68376922607422,5.290008544921875,-
41,307.5115661621094,82.50814056396484,5.20001220703125,-
42,317.98499965667725,-,-,0.4977644578735464
43,320.8779602050781,80.71588897705078,5.089996337890625,-
44,332.0499267578125,73.71003723144531,5.110015869140625,-
45,340.8279113769531,69.9019546508789,5.25,-
46,347.98499965667725,-,-,0.5142752030164982
47,350.30419921875,70.58655548095703,5.240020751953125,-
48,361.3764953613281,70.43946075439453,5.1400146484375,-
49,372.2493591308594,70.88274383544922,5.010009765625,-
50,377.98499965667725,-,-,0.507631226459038
51,381.7257385253906,71.42858123779297,4.94000244140625,-
52,389.7058410644531,72.02941131591797,4.860015869140625,-
53,402.0750732421875,72.23102569580078,4.790008544921875,-
