,alt,rh,temp,pressure,att_bsc
0,2.99218487739563,92.27740478515625,13.899993896484375,1006.77001953125,-
1,8.278385162353516,91.285888671875,13.94000244140625,1006.1400146484375,-
2,17.984999656677246,-,-,-,1.574468231456283e-05
3,20.147432327270508,90.6971435546875,13.850006103515625,1004.719970703125,-
4,28.924570083618164,88.7001724243164,13.910003662109375,1003.6799926757812,-
5,37.302772521972656,87.12555694580078,13.95001220703125,1002.5800170898438,-
6,47.984999656677246,-,-,-,1.9356337597692815e-05
7,48.97244644165039,84.97323608398438,14.029998779296875,1001.530029296875,-
8,55.85457992553711,82.87934875488281,14.240020751953125,1000.5499877929688,-
9,63.235435485839844,82.52623748779297,14.27001953125,999.6599731445312,-
10,69.51914978027344,82.70268249511719,14.240020751953125,998.7999877929688,-
11,76.99978637695312,82.58507537841797,14.25,997.9199829101562,-
12,77.98499965667725,-,-,-,1.553473265308924e-05
13,84.87940216064453,82.2332992553711,14.290008544921875,997.0,-
14,93.45722961425781,82.29204559326172,14.25,996.0399780273438,-
15,101.536376953125,81.65119171142578,14.290008544921875,995.0700073242188,-
16,107.98499965667725,-,-,-,1.360569253527811e-05
17,110.31373596191406,81.53553771972656,14.260009765625,994.1199951171875,-
18,117.39549255371094,81.47789001464844,14.230010986328125,993.2000122070312,-
19,125.77392578125,81.88432312011719,14.170013427734375,992.3099975585938,-
20,132.2572479248047,82.11762237548828,14.1300048828125,991.4400024414062,-
21,137.98499965667725,-,-,-,1.2396883476016726e-05
22,139.63829040527344,82.23468780517578,14.089996337890625,990.5599975585938,-
23,147.2188262939453,82.76314544677734,14.0,989.6500244140625,-
24,155.1983642578125,82.82202911376953,14.0,988.7000122070312,-
25,164.07562255859375,82.46949768066406,13.990020751953125,987.75,-
26,167.98499965667725,-,-,-,1.1515100414906325e-05
27,172.15493774414062,81.88495635986328,14.08001708984375,986.7999877929688,-
28,180.0347900390625,81.82716369628906,14.029998779296875,985.8800048828125,-
29,187.01695251464844,81.88578796386719,13.959991455078125,984.97998046875,-
30,196.29327392578125,82.06053924560547,13.95001220703125,984.0900268554688,-
31,197.98499965667725,-,-,-,1.102696907711349e-05
32,202.677001953125,82.11913299560547,13.910003662109375,983.1799926757812,-
33,209.7589569091797,82.47037506103516,13.860015869140625,982.25,-
34,219.0353546142578,83.11864471435547,13.77001953125,981.280029296875,-
35,227.98499965667725,-,-,-,1.0742528427252716e-05
36,228.41151428222656,83.23751831054688,13.69000244140625,980.3099975585938,-
37,236.98974609375,82.41264343261719,13.730010986328125,979.3699951171875,-
38,243.2738037109375,81.8289566040039,13.77001953125,978.489990234375,-
39,250.95433044433594,82.53014373779297,13.69000244140625,977.6400146484375,-
40,257.9366455078125,83.23802947998047,13.610015869140625,976.7999877929688,-
41,257.98499965667725,-,-,-,1.0648710618860331e-05
42,264.4202575683594,83.35689544677734,13.55999755859375,975.97998046875,-
43,272.100830078125,83.59487915039062,13.510009765625,975.1599731445312,-
44,278.5844421386719,83.65459442138672,13.480010986328125,974.3400268554688,-
45,286.36480712890625,83.41705322265625,13.42999267578125,973.530029296875,-
46,287.98499965667725,-,-,-,1.087832364595585e-05
47,292.74871826171875,83.18020629882812,13.3900146484375,972.72998046875,-
48,300.3296203613281,83.47699737548828,13.339996337890625,971.9199829101562,-
49,306.5140686035156,83.29927825927734,13.290008544921875,971.1199951171875,-
50,313.59625244140625,83.1219253540039,13.25,970.3200073242188,-
51,317.98499965667725,-,-,-,1.1256525702314895e-05
52,320.97772216796875,83.24051666259766,13.209991455078125,969.510009765625,-
53,327.3616943359375,84.19461822509766,13.1300048828125,968.6699829101562,-
54,334.8429260253906,84.01524353027344,13.07000732421875,967.7999877929688,-
55,343.52117919921875,84.13529968261719,13.02001953125,966.8699951171875,-
56,347.98499965667725,-,-,-,1.1666437676563582e-05
57,352.199462890625,84.25560760498047,12.959991455078125,965.9099731445312,-
58,360.77801513671875,83.95647430419922,12.8900146484375,964.9600219726562,-
59,368.8578186035156,82.65275573730469,12.8699951171875,964.0599975585938,-
60,375.6408996582031,82.30123901367188,12.850006103515625,963.2100219726562,-
61,377.98499965667725,-,-,-,1.1943728455857783e-05
62,382.9227600097656,82.59452056884766,12.790008544921875,962.3900146484375,-
63,389.9053649902344,82.06817626953125,12.779998779296875,961.5900268554688,-
64,395.8904724121094,81.66148376464844,12.760009765625,960.780029296875,-
65,403.0726013183594,81.37234497070312,12.75,959.9299926757812,-
66,407.98499965667725,-,-,-,1.225944412778508e-05
67,412.05029296875,80.96932220458984,12.760009765625,958.989990234375,-
68,419.6315002441406,81.31502532958984,12.69000244140625,957.969970703125,-
69,431.1030578613281,82.01115417480469,12.58001708984375,956.9099731445312,-
70,437.98499965667725,-,-,-,1.2485885851020244e-05
71,440.77911376953125,80.74103546142578,12.610015869140625,955.8499755859375,-
72,450.3554382324219,79.60525512695312,12.670013427734375,954.8599853515625,-
73,456.4403991699219,78.87657165527344,12.709991455078125,953.9600219726562,-
74,463.32342529296875,78.98800659179688,12.730010986328125,953.1099853515625,-
75,467.98499965667725,-,-,-,1.2626057670608707e-05
76,471.0044860839844,79.32400512695312,12.70001220703125,952.260009765625,-
77,479.184326171875,78.32112121582031,12.740020751953125,951.4000244140625,-
78,486.4664306640625,75.34223937988281,13.040008544921875,950.510009765625,-
79,494.54656982421875,73.9784927368164,13.149993896484375,949.5900268554688,-
80,497.98499965667725,-,-,-,1.284126971946572e-05
81,503.12548828125,73.82334899902344,13.110015869140625,948.6500244140625,-
82,511.80419921875,73.82384490966797,13.050018310546875,947.6900024414062,-
83,520.0839233398438,73.97987365722656,12.980010986328125,946.72998046875,-
84,527.9849996566772,-,-,-,1.3036326966603303e-05
85,529.1616821289062,74.2403564453125,12.910003662109375,945.77001953125,-
86,537.1422119140625,74.5018539428711,12.839996337890625,944.7999877929688,-
87,546.519287109375,74.65946197509766,12.77001953125,943.8300170898438,-
88,554.4000854492188,74.97530364990234,12.69000244140625,942.8300170898438,-
89,557.9849996566772,-,-,-,1.305729621739977e-05
90,564.17626953125,75.08124542236328,12.6199951171875,941.8200073242188,-
91,572.75537109375,75.08170318603516,12.55999755859375,940.8099975585938,-
92,581.135009765625,75.34638214111328,12.5,939.7999877929688,-
93,587.9849996566772,-,-,-,1.3239792361893364e-05
94,591.2105712890625,75.665283203125,12.44000244140625,938.7899780273438,-
95,600.2885131835938,75.93240356445312,12.360015869140625,937.8099975585938,-
96,607.7703857421875,76.2004165649414,12.300018310546875,936.8499755859375,-
97,616.3496704101562,76.68535614013672,12.209991455078125,935.8699951171875,-
98,617.9849996566772,-,-,-,1.3451857414102254e-05
99,626.5250854492188,77.11936950683594,12.1199951171875,934.8599853515625,-
100,635.1043701171875,77.50143432617188,12.029998779296875,933.8499755859375,-
101,644.1824340820312,77.83061218261719,11.95001220703125,932.8300170898438,-
102,647.9849996566772,-,-,-,1.3739419865856423e-05
103,652.7617797851562,78.27182006835938,11.860015869140625,931.7999877929688,-
104,663.037109375,78.66028594970703,11.760009765625,930.75,-
105,672.1152954101562,78.8276596069336,11.67999267578125,929.6900024414062,-
106,677.9849996566772,-,-,-,1.3876093765945945e-05
107,681.592529296875,79.16307830810547,11.600006103515625,928.6099853515625,-
108,691.6683959960938,79.61259460449219,11.52001953125,927.510009765625,-
109,702.5423583984375,79.8951644897461,11.44000244140625,926.4000244140625,-
110,707.9849996566772,-,-,-,1.4002150310088458e-05
111,712.21923828125,80.17884063720703,11.360015869140625,925.3099975585938,-
112,721.3973388671875,80.57767486572266,11.279998779296875,924.239990234375,-
113,731.2738037109375,81.03617858886719,11.19000244140625,923.1599731445312,-
114,737.9849996566772,-,-,-,1.3973618767768745e-05
115,741.1502685546875,81.32439422607422,11.100006103515625,922.0800170898438,-
116,750.6277465820312,81.72955322265625,11.02001953125,921.0,-
117,760.0054931640625,82.25369262695312,10.92999267578125,919.9299926757812,-
118,767.9849996566772,-,-,-,1.3992412394233514e-05
119,769.9818115234375,82.66399383544922,10.850006103515625,918.8699951171875,-
120,780.0579223632812,82.84075927734375,10.77001953125,917.8200073242188,-
121,788.4381103515625,83.25430297851562,10.69000244140625,916.7899780273438,-
122,797.9849996566772,-,-,-,1.4051483615346493e-05
123,798.7138671875,83.61064910888672,10.610015869140625,915.739990234375,-
124,807.991943359375,83.84927368164062,10.529998779296875,914.6900024414062,-
125,817.7689208984375,83.7899169921875,10.470001220703125,913.6500244140625,-
