,alt,rh,temp,att_bsc
0,2.99218487739563,53.77177810668945,2.800018310546875,-
1,12.966154098510742,52.55420684814453,2.800018310546875,-
2,17.984999656677246,-,-,1.0824885122486572
3,21.9427547454834,51.85226821899414,2.730010986328125,-
4,31.91678237915039,51.126434326171875,2.6400146484375,-
5,43.885658264160156,50.344364166259766,2.510009765625,-
6,47.984999656677246,-,-,1.3560234653893886
7,51.864933013916016,50.64841842651367,2.420013427734375,-
8,59.84423065185547,51.366275787353516,2.339996337890625,-
9,70.8157958984375,51.99064254760742,2.260009765625,-
10,77.98499965667725,-,-,1.2539253812673257
11,81.78739929199219,51.67698669433594,2.149993896484375,-
12,90.76419067382812,52.34078598022461,2.07000732421875,-
13,100.73843383789062,52.62297439575195,1.980010986328125,-
14,107.98499965667725,-,-,1.1977061467293408
15,109.71527862548828,52.5518798828125,1.8699951171875,-
16,120.68701934814453,53.04927062988281,1.779998779296875,-
17,127.66905212402344,53.335777282714844,1.70001220703125,-
18,137.98499965667725,-,-,1.12622029657396
19,139.63829040527344,53.84143829345703,1.589996337890625,-
20,148.61524963378906,54.27915954589844,1.5,-
21,159.5871124267578,54.64689636230469,1.399993896484375,-
22,167.98499965667725,-,-,1.1175782046313558
23,170.55902099609375,55.12926483154297,1.30999755859375,-
24,181.5309600830078,55.42824172973633,1.17999267578125,-
25,191.5054931640625,56.07022476196289,1.089996337890625,-
26,197.98499965667725,-,-,1.1280735536498767
27,199.48513793945312,56.528385162353516,1.02001953125,-
28,208.46226501464844,56.83601379394531,0.92999267578125,-
29,219.43434143066406,57.14545440673828,0.82000732421875,-
30,227.98499965667725,-,-,1.1527814107358354
31,229.4089813232422,57.456851959228516,0.730010986328125,-
32,240.38113403320312,57.613075256347656,0.6300048828125,-
33,248.36090087890625,57.4171257019043,0.540008544921875,-
34,257.3381652832031,57.887550354003906,0.44000244140625,-
35,257.98499965667725,-,-,1.1686094491330616
36,268.3103942871094,58.48171615600586,0.33001708984375,-
37,278.28521728515625,58.16339874267578,0.230010986328125,-
38,287.98499965667725,-,-,1.1918204004089585
39,289.2575378417969,57.65040588378906,0.1199951171875,-
40,299.2323913574219,57.37596893310547,-0.009979248046875,-
41,309.207275390625,57.84601974487305,-0.1099853515625,-
42,317.1872253417969,58.51963424682617,-0.17999267578125,-
43,317.98499965667725,-,-,1.234018514087675
44,327.16217041015625,59.40440368652344,-0.279998779296875,-
45,336.1396789550781,59.32294845581055,-0.3699951171875,-
46,345.1171875,59.525482177734375,-0.470001220703125,-
47,347.98499965667725,-,-,1.2763872426959582
48,355.09222412109375,60.30348587036133,-0.54998779296875,-
49,365.0672912597656,60.92566680908203,-0.6300048828125,-
50,375.0423889160156,61.17622756958008,-0.739990234375,-
51,377.98499965667725,-,-,1.3051884369141629
52,386.0150451660156,61.17576217651367,-0.850006103515625,-
53,396.98773193359375,61.76552200317383,-0.959991455078125,-
54,405.9654235839844,62.576419830322266,-1.040008544921875,-
55,407.98499965667725,-,-,1.346847773099908
56,414.943115234375,62.96450424194336,-1.1199951171875,-
57,423.92083740234375,63.05080032348633,-1.209991455078125,-
58,432.89862060546875,62.317771911621094,-1.30999755859375,-
59,437.98499965667725,-,-,1.4269988342105382
60,442.8739318847656,62.919944763183594,-1.410003662109375,-
