,alt,rh,temp,att_bsc
0,2.99218487739563,80.38125610351562,15.0,-
1,11.968755722045898,82.9479751586914,12.720001220703125,-
2,17.984999656677246,-,-,-0.00911769383886477
3,25.234180450439453,84.92323303222656,12.1300048828125,-
4,35.10847854614258,84.62158966064453,12.040008544921875,-
5,45.58125305175781,84.32120513916016,11.94000244140625,-
6,47.984999656677246,-,-,0.26679144933212107
7,57.25095748901367,84.74335479736328,11.83001708984375,-
8,69.31967163085938,85.22863006591797,11.709991455078125,-
9,77.98499965667725,-,-,0.22955802635767938
10,80.39100646972656,85.41166687011719,11.610015869140625,-
11,90.56470489501953,85.96244812011719,11.5,-
12,100.439208984375,86.51708984375,11.410003662109375,-
13,107.98499965667725,-,-,0.3135730764422395
14,109.21656799316406,87.32512664794922,11.30999755859375,-
15,119.3903579711914,88.07846069335938,11.220001220703125,-
16,132.35699462890625,88.90286254882812,11.089996337890625,-
17,137.98499965667725,-,-,0.33043333933048324
18,144.42599487304688,89.22235107421875,11.0,-
19,155.5973358154297,89.2867202758789,10.8900146484375,-
20,163.6766357421875,89.67195129394531,10.82000732421875,-
21,167.98499965667725,-,-,0.35456144893263414
22,173.7508544921875,89.86546325683594,10.720001220703125,-
23,183.2266387939453,89.86572265625,10.6400146484375,-
24,192.7024383544922,90.25369262695312,10.57000732421875,-
25,197.98499965667725,-,-,0.40216626249531695
26,201.87904357910156,90.44851684570312,10.490020751953125,-
27,212.05311584472656,91.42872619628906,10.3900146484375,-
28,222.52647399902344,92.02264404296875,10.279998779296875,-
29,227.98499965667725,-,-,0.45431293207738366
30,229.6084747314453,92.3544921875,10.20001220703125,-
31,239.58316040039062,92.55433654785156,10.110015869140625,-
32,248.56039428710938,92.75464630126953,10.02001953125,-
33,257.138671875,92.8884506225586,9.959991455078125,-
34,257.98499965667725,-,-,0.4834849284621801
35,265.01873779296875,92.95549011230469,9.899993896484375,-
36,272.8988037109375,93.42556762695312,9.82000732421875,-
37,284.4696044921875,94.16954040527344,9.720001220703125,-
38,287.98499965667725,-,-,0.5935626585360553
39,292.5492248535156,94.37367248535156,9.6400146484375,-
40,300.3296203613281,94.44187927246094,9.58001708984375,-
41,309.3070373535156,94.98883819580078,9.490020751953125,-
42,317.98499965667725,-,-,0.7512081553256996
43,321.376708984375,95.81586456298828,9.3699951171875,-
44,330.35418701171875,95.88522338867188,9.290008544921875,-
45,339.5311584472656,96.30205535888672,9.230010986328125,-
46,347.98499965667725,-,-,2.171102581820938
47,349.0074462890625,96.51129150390625,9.1400146484375,-
48,358.3840026855469,97.00132751464844,9.040008544921875,-
49,368.6583251953125,96.93124389648438,8.959991455078125,-
50,377.63592529296875,97.21226501464844,8.899993896484375,-
51,377.98499965667725,-,-,5.5483617234199025
52,387.3117980957031,97.42366027832031,8.80999755859375,-
53,395.491455078125,97.14205169677734,8.760009765625,-
54,404.8681335449219,97.91883850097656,8.670013427734375,-
55,415.24237060546875,98.20303344726562,8.589996337890625,-
56,423.5218505859375,98.63101959228516,8.510009765625,-
57,431.90106201171875,98.55957794189453,8.45001220703125,-
58,439.4822998046875,98.63106536865234,8.3900146484375,-
59,449.5574035644531,98.84581756591797,8.3900146484375,-
60,458.9342346191406,99.20489501953125,8.3800048828125,-
61,465.8172607421875,99.49320983886719,8.30999755859375,-
62,476.3912048339844,99.49321746826172,8.279998779296875,-
63,486.8654479980469,99.63772583007812,8.220001220703125,-
64,495.8433837890625,99.78246307373047,8.149993896484375,-
65,507.8139953613281,99.85491943359375,8.089996337890625,-
66,516.5924682617188,99.78246307373047,8.110015869140625,-
67,526.4683227539062,100.0,8.07000732421875,-
