,alt,rh,temp,att_bsc
0,2.99218487739563,66.26667022705078,0.399993896484375,-
1,14.960951805114746,59.81439208984375,0.470001220703125,-
2,17.984999656677246,-,-,0.6895376558159722
3,24.934959411621094,57.965660095214844,0.230010986328125,-
4,35.906402587890625,57.88631057739258,0.110015869140625,-
5,47.87529373168945,58.12281799316406,-0.019989013671875,-
6,47.984999656677246,-,-,0.6597908450520833
7,57.849403381347656,58.75989532470703,-0.100006103515625,-
8,69.81837463378906,59.64888000488281,-0.160003662109375,-
9,77.98499965667725,-,-,0.6474616249999999
10,81.78739929199219,59.404239654541016,-0.32000732421875,-
11,93.75646209716797,59.64771270751953,-0.449981689453125,-
12,104.72814178466797,60.1386833190918,-0.54998779296875,-
13,107.98499965667725,-,-,0.6218155156249999
14,118.69215393066406,61.050785064697266,-0.69000244140625,-
15,132.65621948242188,61.72386932373047,-0.790008544921875,-
16,137.98499965667725,-,-,0.5919196067708333
17,139.63829040527344,61.55442428588867,-0.8599853515625,-
18,147.6177978515625,61.427337646484375,-0.989990234375,-
19,159.5871124267578,62.019866943359375,-1.089996337890625,-
20,167.98499965667725,-,-,0.5652584947916668
21,170.55902099609375,62.01919937133789,-1.239990234375,-
22,181.5309600830078,62.8338623046875,-1.32000732421875,-
23,192.50294494628906,63.31064987182617,-1.44000244140625,-
24,197.98499965667725,-,-,0.55778581640625
25,202.47750854492188,64.23287963867188,-1.509979248046875,-
26,212.4521026611328,64.72167205810547,-1.6099853515625,-
27,223.4241943359375,65.21453857421875,-1.72998046875,-
28,227.98499965667725,-,-,0.5540292799479167
29,232.40138244628906,65.57557678222656,-1.829986572265625,-
30,242.37606811523438,66.07591247558594,-1.910003662109375,-
31,249.35836791992188,66.1670150756836,-2.0,-
32,257.98499965667725,-,-,0.5492378346354166
33,259.3331298828125,66.81109619140625,-2.079986572265625,-
34,269.3078918457031,67.135498046875,-2.17999267578125,-
35,278.28521728515625,66.99561309814453,-2.279998779296875,-
36,287.98499965667725,-,-,0.5500717929687501
37,289.2575378417969,66.53267669677734,-2.3800048828125,-
38,298.2348937988281,66.80931091308594,-2.470001220703125,-
39,311.2022705078125,68.02437591552734,-2.579986572265625,-
40,317.98499965667725,-,-,0.5497494934895834
41,323.1722106933594,67.74111938476562,-2.699981689453125,-
